source,target,t_start,t_end,weight,directed
60,70,4671,4672,20.0,False
60,70,4677,4678,20.0,False
60,70,5234,5235,20.0,False
60,70,5249,5250,20.0,False
60,70,5329,5330,20.0,False
60,70,5330,5331,20.0,False
60,62,5439,5440,20.0,False
60,62,5441,5442,20.0,False
60,62,5442,5443,20.0,False
60,62,5444,5445,20.0,False
60,62,5450,5451,20.0,False
60,62,5451,5452,20.0,False
60,62,5456,5457,20.0,False
60,62,5465,5466,20.0,False
60,61,5466,5467,20.0,False
60,62,5466,5467,20.0,False
60,61,5467,5468,20.0,False
60,62,5467,5468,20.0,False
60,61,5468,5469,20.0,False
60,62,5468,5469,20.0,False
60,61,5469,5470,20.0,False
60,61,5470,5471,20.0,False
60,61,5472,5473,20.0,False
60,61,5480,5481,20.0,False
60,62,5487,5488,20.0,False
60,61,5506,5507,20.0,False
60,61,5507,5508,20.0,False
60,61,5511,5512,20.0,False
60,62,5602,5603,20.0,False
60,62,5611,5612,20.0,False
60,61,5612,5613,20.0,False
60,62,5612,5613,20.0,False
60,61,5613,5614,20.0,False
60,62,5613,5614,20.0,False
60,61,5614,5615,20.0,False
60,62,5614,5615,20.0,False
60,62,5687,5688,20.0,False
60,62,5688,5689,20.0,False
60,62,5702,5703,20.0,False
60,61,5801,5802,20.0,False
60,61,5802,5803,20.0,False
60,62,5822,5823,20.0,False
60,61,5829,5830,20.0,False
60,62,5832,5833,20.0,False
60,62,5835,5836,20.0,False
60,62,5837,5838,20.0,False
60,62,5841,5842,20.0,False
60,62,5842,5843,20.0,False
60,69,5848,5849,20.0,False
60,71,5917,5918,20.0,False
60,71,5922,5923,20.0,False
60,71,5923,5924,20.0,False
60,71,5926,5927,20.0,False
60,71,5927,5928,20.0,False
60,71,13103,13104,20.0,False
60,71,13298,13299,20.0,False
60,70,13328,13329,20.0,False
60,71,13353,13354,20.0,False
60,119,13359,13360,20.0,False
60,127,13359,13360,20.0,False
60,62,13359,13360,20.0,False
60,119,13360,13361,20.0,False
60,62,13360,13361,20.0,False
60,127,13360,13361,20.0,False
60,119,13361,13362,20.0,False
60,127,13361,13362,20.0,False
60,127,13362,13363,20.0,False
60,119,13363,13364,20.0,False
60,127,13363,13364,20.0,False
60,62,13366,13367,20.0,False
60,62,13367,13368,20.0,False
60,62,13375,13376,20.0,False
60,62,13377,13378,20.0,False
60,62,13378,13379,20.0,False
60,70,13390,13391,20.0,False
60,62,13390,13391,20.0,False
60,71,13441,13442,20.0,False
60,71,13442,13443,20.0,False
60,71,13443,13444,20.0,False
60,71,13450,13451,20.0,False
60,62,13767,13768,20.0,False
60,62,13906,13907,20.0,False
60,62,13908,13909,20.0,False
60,62,13909,13910,20.0,False
60,155,13909,13910,20.0,False
60,119,13911,13912,20.0,False
60,62,13911,13912,20.0,False
60,62,13912,13913,20.0,False
60,119,13912,13913,20.0,False
60,70,13913,13914,20.0,False
60,119,13913,13914,20.0,False
60,143,13913,13914,20.0,False
60,70,13914,13915,20.0,False
60,119,13914,13915,20.0,False
60,70,13916,13917,20.0,False
60,119,13916,13917,20.0,False
60,62,13916,13917,20.0,False
60,119,13917,13918,20.0,False
60,119,13918,13919,20.0,False
60,119,13919,13920,20.0,False
60,119,13920,13921,20.0,False
60,119,13921,13922,20.0,False
60,119,13922,13923,20.0,False
60,119,13923,13924,20.0,False
60,62,13926,13927,20.0,False
60,142,13928,13929,20.0,False
60,119,13928,13929,20.0,False
60,143,13929,13930,20.0,False
60,143,13931,13932,20.0,False
60,71,13933,13934,20.0,False
60,73,13934,13935,20.0,False
60,71,13936,13937,20.0,False
60,62,13953,13954,20.0,False
60,62,14001,14002,20.0,False
60,62,14002,14003,20.0,False
60,62,14003,14004,20.0,False
60,62,14004,14005,20.0,False
60,62,14005,14006,20.0,False
60,62,14006,14007,20.0,False
60,62,14007,14008,20.0,False
60,62,14008,14009,20.0,False
60,62,14011,14012,20.0,False
60,62,14012,14013,20.0,False
60,62,14013,14014,20.0,False
60,62,14014,14015,20.0,False
60,62,14020,14021,20.0,False
60,62,14021,14022,20.0,False
60,62,14022,14023,20.0,False
60,62,14024,14025,20.0,False
60,62,14025,14026,20.0,False
60,62,14026,14027,20.0,False
60,62,14027,14028,20.0,False
60,62,14028,14029,20.0,False
60,62,14029,14030,20.0,False
60,62,14030,14031,20.0,False
60,62,14031,14032,20.0,False
60,62,14032,14033,20.0,False
60,62,14033,14034,20.0,False
60,62,14034,14035,20.0,False
60,62,14035,14036,20.0,False
60,62,14036,14037,20.0,False
60,62,14037,14038,20.0,False
60,62,14038,14039,20.0,False
60,62,14040,14041,20.0,False
60,62,14041,14042,20.0,False
60,62,14045,14046,20.0,False
60,62,14046,14047,20.0,False
60,62,14047,14048,20.0,False
60,62,14048,14049,20.0,False
60,62,14050,14051,20.0,False
60,62,14051,14052,20.0,False
60,62,14071,14072,20.0,False
60,62,14073,14074,20.0,False
60,62,14075,14076,20.0,False
60,62,14076,14077,20.0,False
60,62,14077,14078,20.0,False
60,62,14078,14079,20.0,False
60,62,14086,14087,20.0,False
60,62,14093,14094,20.0,False
60,62,14099,14100,20.0,False
60,62,14100,14101,20.0,False
60,62,14101,14102,20.0,False
60,62,14102,14103,20.0,False
60,62,14103,14104,20.0,False
60,62,14105,14106,20.0,False
60,62,14106,14107,20.0,False
60,62,14107,14108,20.0,False
60,62,14108,14109,20.0,False
60,62,14109,14110,20.0,False
60,62,14110,14111,20.0,False
60,62,14111,14112,20.0,False
60,62,14112,14113,20.0,False
60,62,14113,14114,20.0,False
60,62,14114,14115,20.0,False
60,62,14115,14116,20.0,False
60,62,14116,14117,20.0,False
60,62,14117,14118,20.0,False
60,62,14118,14119,20.0,False
60,62,14119,14120,20.0,False
60,62,14121,14122,20.0,False
60,62,14122,14123,20.0,False
60,62,14124,14125,20.0,False
60,62,14126,14127,20.0,False
60,62,14127,14128,20.0,False
60,62,14129,14130,20.0,False
60,62,14132,14133,20.0,False
60,62,14134,14135,20.0,False
60,62,14135,14136,20.0,False
60,62,14136,14137,20.0,False
60,62,14137,14138,20.0,False
60,62,14138,14139,20.0,False
60,62,14139,14140,20.0,False
60,62,14140,14141,20.0,False
60,62,14141,14142,20.0,False
60,62,14142,14143,20.0,False
60,62,14143,14144,20.0,False
60,62,14150,14151,20.0,False
60,62,14196,14197,20.0,False
60,62,14197,14198,20.0,False
60,62,14198,14199,20.0,False
60,62,14199,14200,20.0,False
60,62,14203,14204,20.0,False
60,62,14207,14208,20.0,False
60,62,14208,14209,20.0,False
60,62,14209,14210,20.0,False
60,62,14210,14211,20.0,False
60,62,14211,14212,20.0,False
60,62,14212,14213,20.0,False
60,62,14213,14214,20.0,False
60,62,14214,14215,20.0,False
60,62,14215,14216,20.0,False
60,62,14216,14217,20.0,False
60,62,14269,14270,20.0,False
60,71,14272,14273,20.0,False
60,71,14273,14274,20.0,False
60,62,14277,14278,20.0,False
60,62,14278,14279,20.0,False
60,62,14279,14280,20.0,False
60,62,14280,14281,20.0,False
60,62,14281,14282,20.0,False
60,62,14288,14289,20.0,False
60,62,14289,14290,20.0,False
60,62,14310,14311,20.0,False
60,62,14311,14312,20.0,False
60,62,14313,14314,20.0,False
60,62,14314,14315,20.0,False
60,62,14315,14316,20.0,False
60,62,14401,14402,20.0,False
60,62,14414,14415,20.0,False
60,62,14428,14429,20.0,False
60,62,14431,14432,20.0,False
60,62,14449,14450,20.0,False
60,62,14451,14452,20.0,False
60,62,14452,14453,20.0,False
60,62,14453,14454,20.0,False
60,62,14454,14455,20.0,False
60,62,14455,14456,20.0,False
60,62,14456,14457,20.0,False
60,62,14457,14458,20.0,False
60,62,14460,14461,20.0,False
60,62,14461,14462,20.0,False
60,62,14462,14463,20.0,False
60,62,14469,14470,20.0,False
60,62,14470,14471,20.0,False
60,104,17683,17684,20.0,False
60,62,17684,17685,20.0,False
60,104,17684,17685,20.0,False
60,70,17684,17685,20.0,False
60,62,17687,17688,20.0,False
60,104,17687,17688,20.0,False
60,70,17687,17688,20.0,False
60,62,17688,17689,20.0,False
60,104,17688,17689,20.0,False
60,70,17688,17689,20.0,False
60,62,17689,17690,20.0,False
60,104,17689,17690,20.0,False
60,127,17690,17691,20.0,False
60,104,17690,17691,20.0,False
60,104,17691,17692,20.0,False
60,62,17693,17694,20.0,False
60,127,17694,17695,20.0,False
60,104,17694,17695,20.0,False
60,70,17695,17696,20.0,False
60,104,17695,17696,20.0,False
60,62,17696,17697,20.0,False
60,104,17696,17697,20.0,False
60,70,17696,17697,20.0,False
60,62,17697,17698,20.0,False
60,70,17697,17698,20.0,False
60,62,17698,17699,20.0,False
60,62,17699,17700,20.0,False
60,62,17700,17701,20.0,False
60,62,17705,17706,20.0,False
60,62,17706,17707,20.0,False
60,62,18248,18249,20.0,False
60,62,18254,18255,20.0,False
60,87,18621,18622,20.0,False
60,68,18622,18623,20.0,False
60,71,18645,18646,20.0,False
60,71,18648,18649,20.0,False
60,70,18651,18652,20.0,False
60,61,18654,18655,20.0,False
60,70,18989,18990,20.0,False
60,71,18990,18991,20.0,False
60,71,18991,18992,20.0,False
60,71,18992,18993,20.0,False
60,71,18993,18994,20.0,False
60,70,30630,30631,20.0,False
60,87,30640,30641,20.0,False
60,71,31021,31022,20.0,False
60,71,31098,31099,20.0,False
60,71,31101,31102,20.0,False
60,71,31102,31103,20.0,False
60,71,31103,31104,20.0,False
60,71,31104,31105,20.0,False
60,71,31105,31106,20.0,False
60,71,31106,31107,20.0,False
60,71,31108,31109,20.0,False
60,71,31117,31118,20.0,False
60,71,31118,31119,20.0,False
60,71,31119,31120,20.0,False
60,71,31120,31121,20.0,False
60,71,31121,31122,20.0,False
60,71,31123,31124,20.0,False
60,71,31131,31132,20.0,False
60,71,31134,31135,20.0,False
60,71,31153,31154,20.0,False
60,71,31154,31155,20.0,False
60,71,31155,31156,20.0,False
60,71,31159,31160,20.0,False
60,71,31160,31161,20.0,False
60,71,31162,31163,20.0,False
60,71,31179,31180,20.0,False
60,71,31197,31198,20.0,False
60,71,31198,31199,20.0,False
60,71,31199,31200,20.0,False
60,71,31204,31205,20.0,False
60,71,31205,31206,20.0,False
60,71,31209,31210,20.0,False
60,71,31211,31212,20.0,False
60,71,31225,31226,20.0,False
60,71,31226,31227,20.0,False
60,71,31231,31232,20.0,False
60,71,31232,31233,20.0,False
60,71,31233,31234,20.0,False
60,71,31235,31236,20.0,False
60,71,31243,31244,20.0,False
60,71,31280,31281,20.0,False
60,71,31335,31336,20.0,False
60,71,31391,31392,20.0,False
60,71,31399,31400,20.0,False
60,70,31410,31411,20.0,False
60,70,31621,31622,20.0,False
60,70,31681,31682,20.0,False
60,70,34710,34711,20.0,False
60,70,34992,34993,20.0,False
60,61,35110,35111,20.0,False
60,70,35116,35117,20.0,False
60,70,35117,35118,20.0,False
60,62,35118,35119,20.0,False
60,70,35145,35146,20.0,False
60,70,35158,35159,20.0,False
60,70,35159,35160,20.0,False
60,61,35216,35217,20.0,False
60,61,35223,35224,20.0,False
60,80,35704,35705,20.0,False
60,73,35708,35709,20.0,False
60,108,36079,36080,20.0,False
60,108,36080,36081,20.0,False
60,74,36087,36088,20.0,False
60,73,36092,36093,20.0,False
60,73,36093,36094,20.0,False
60,73,36094,36095,20.0,False
60,73,36095,36096,20.0,False
60,73,36096,36097,20.0,False
60,73,36097,36098,20.0,False
61,141,422,423,20.0,False
61,141,423,424,20.0,False
61,141,424,425,20.0,False
61,141,425,426,20.0,False
61,141,426,427,20.0,False
61,141,427,428,20.0,False
61,141,428,429,20.0,False
61,68,449,450,20.0,False
61,68,450,451,20.0,False
61,68,451,452,20.0,False
61,68,773,774,20.0,False
61,68,783,784,20.0,False
61,68,784,785,20.0,False
61,68,790,791,20.0,False
61,68,793,794,20.0,False
61,142,806,807,20.0,False
61,87,807,808,20.0,False
61,143,807,808,20.0,False
61,148,808,809,20.0,False
61,88,811,812,20.0,False
61,141,5349,5350,20.0,False
61,62,5466,5467,20.0,False
61,62,5468,5469,20.0,False
61,62,5470,5471,20.0,False
61,62,5471,5472,20.0,False
61,62,5472,5473,20.0,False
61,62,5473,5474,20.0,False
61,62,5496,5497,20.0,False
61,62,5530,5531,20.0,False
61,62,5534,5535,20.0,False
61,62,5538,5539,20.0,False
61,62,5539,5540,20.0,False
61,62,5540,5541,20.0,False
61,62,5541,5542,20.0,False
61,62,5542,5543,20.0,False
61,62,5545,5546,20.0,False
61,62,5547,5548,20.0,False
61,62,5554,5555,20.0,False
61,62,5555,5556,20.0,False
61,62,5556,5557,20.0,False
61,62,5557,5558,20.0,False
61,62,5558,5559,20.0,False
61,62,5559,5560,20.0,False
61,62,5560,5561,20.0,False
61,62,5561,5562,20.0,False
61,62,5563,5564,20.0,False
61,62,5564,5565,20.0,False
61,62,5565,5566,20.0,False
61,62,5566,5567,20.0,False
61,62,5568,5569,20.0,False
61,62,5569,5570,20.0,False
61,62,5571,5572,20.0,False
61,62,5572,5573,20.0,False
61,62,5573,5574,20.0,False
61,62,5574,5575,20.0,False
61,62,5575,5576,20.0,False
61,62,5576,5577,20.0,False
61,62,5578,5579,20.0,False
61,62,5580,5581,20.0,False
61,62,5581,5582,20.0,False
61,62,5582,5583,20.0,False
61,62,5583,5584,20.0,False
61,62,5584,5585,20.0,False
61,62,5585,5586,20.0,False
61,62,5586,5587,20.0,False
61,62,5591,5592,20.0,False
61,62,5593,5594,20.0,False
61,62,5594,5595,20.0,False
61,62,5595,5596,20.0,False
61,62,5596,5597,20.0,False
61,62,5597,5598,20.0,False
61,62,5598,5599,20.0,False
61,62,5599,5600,20.0,False
61,62,5600,5601,20.0,False
61,62,5601,5602,20.0,False
61,62,5602,5603,20.0,False
61,62,5603,5604,20.0,False
61,62,5604,5605,20.0,False
61,62,5605,5606,20.0,False
61,62,5606,5607,20.0,False
61,62,5607,5608,20.0,False
61,62,5608,5609,20.0,False
61,62,5609,5610,20.0,False
61,62,5610,5611,20.0,False
61,62,5611,5612,20.0,False
61,62,5612,5613,20.0,False
61,62,5613,5614,20.0,False
61,62,5614,5615,20.0,False
61,62,5615,5616,20.0,False
61,62,5616,5617,20.0,False
61,62,5617,5618,20.0,False
61,62,5618,5619,20.0,False
61,62,5619,5620,20.0,False
61,62,5620,5621,20.0,False
61,62,5621,5622,20.0,False
61,62,5622,5623,20.0,False
61,62,5623,5624,20.0,False
61,62,5624,5625,20.0,False
61,62,5625,5626,20.0,False
61,62,5626,5627,20.0,False
61,62,5627,5628,20.0,False
61,62,5628,5629,20.0,False
61,62,5629,5630,20.0,False
61,62,5630,5631,20.0,False
61,62,5631,5632,20.0,False
61,62,5632,5633,20.0,False
61,62,5633,5634,20.0,False
61,62,5634,5635,20.0,False
61,62,5635,5636,20.0,False
61,62,5636,5637,20.0,False
61,62,5637,5638,20.0,False
61,62,5638,5639,20.0,False
61,62,5639,5640,20.0,False
61,62,5640,5641,20.0,False
61,62,5641,5642,20.0,False
61,62,5642,5643,20.0,False
61,62,5643,5644,20.0,False
61,62,5644,5645,20.0,False
61,62,5645,5646,20.0,False
61,62,5646,5647,20.0,False
61,62,5647,5648,20.0,False
61,62,5648,5649,20.0,False
61,62,5649,5650,20.0,False
61,62,5650,5651,20.0,False
61,62,5651,5652,20.0,False
61,62,5652,5653,20.0,False
61,62,5653,5654,20.0,False
61,62,5654,5655,20.0,False
61,62,5655,5656,20.0,False
61,62,5656,5657,20.0,False
61,62,5657,5658,20.0,False
61,62,5658,5659,20.0,False
61,62,5659,5660,20.0,False
61,62,5660,5661,20.0,False
61,62,5661,5662,20.0,False
61,62,5662,5663,20.0,False
61,62,5663,5664,20.0,False
61,62,5664,5665,20.0,False
61,62,5665,5666,20.0,False
61,62,5666,5667,20.0,False
61,62,5667,5668,20.0,False
61,62,5668,5669,20.0,False
61,62,5669,5670,20.0,False
61,62,5670,5671,20.0,False
61,62,5671,5672,20.0,False
61,62,5672,5673,20.0,False
61,62,5673,5674,20.0,False
61,62,5674,5675,20.0,False
61,62,5675,5676,20.0,False
61,62,5676,5677,20.0,False
61,62,5677,5678,20.0,False
61,62,5678,5679,20.0,False
61,62,5679,5680,20.0,False
61,62,5680,5681,20.0,False
61,62,5681,5682,20.0,False
61,62,5682,5683,20.0,False
61,62,5683,5684,20.0,False
61,62,5684,5685,20.0,False
61,62,5685,5686,20.0,False
61,62,5686,5687,20.0,False
61,62,5687,5688,20.0,False
61,62,5688,5689,20.0,False
61,62,5689,5690,20.0,False
61,62,5690,5691,20.0,False
61,62,5691,5692,20.0,False
61,62,5692,5693,20.0,False
61,62,5693,5694,20.0,False
61,62,5694,5695,20.0,False
61,62,5695,5696,20.0,False
61,62,5696,5697,20.0,False
61,62,5697,5698,20.0,False
61,62,5698,5699,20.0,False
61,62,5699,5700,20.0,False
61,62,5700,5701,20.0,False
61,62,5701,5702,20.0,False
61,62,5702,5703,20.0,False
61,62,5703,5704,20.0,False
61,62,5704,5705,20.0,False
61,62,5705,5706,20.0,False
61,62,5706,5707,20.0,False
61,62,5707,5708,20.0,False
61,62,5708,5709,20.0,False
61,62,5709,5710,20.0,False
61,62,5710,5711,20.0,False
61,62,5711,5712,20.0,False
61,62,5712,5713,20.0,False
61,62,5713,5714,20.0,False
61,62,5714,5715,20.0,False
61,62,5715,5716,20.0,False
61,62,5716,5717,20.0,False
61,62,5717,5718,20.0,False
61,62,5718,5719,20.0,False
61,62,5719,5720,20.0,False
61,62,5720,5721,20.0,False
61,62,5721,5722,20.0,False
61,62,5722,5723,20.0,False
61,62,5723,5724,20.0,False
61,62,5724,5725,20.0,False
61,62,5725,5726,20.0,False
61,62,5726,5727,20.0,False
61,62,5727,5728,20.0,False
61,62,5728,5729,20.0,False
61,62,5729,5730,20.0,False
61,62,5730,5731,20.0,False
61,62,5731,5732,20.0,False
61,62,5732,5733,20.0,False
61,62,5733,5734,20.0,False
61,62,5734,5735,20.0,False
61,62,5735,5736,20.0,False
61,62,5736,5737,20.0,False
61,62,5737,5738,20.0,False
61,62,5738,5739,20.0,False
61,62,5740,5741,20.0,False
61,62,5741,5742,20.0,False
61,62,5743,5744,20.0,False
61,62,5744,5745,20.0,False
61,62,5745,5746,20.0,False
61,62,5746,5747,20.0,False
61,62,5747,5748,20.0,False
61,62,5748,5749,20.0,False
61,62,5749,5750,20.0,False
61,62,5750,5751,20.0,False
61,62,5751,5752,20.0,False
61,62,5752,5753,20.0,False
61,62,5753,5754,20.0,False
61,62,5754,5755,20.0,False
61,62,5755,5756,20.0,False
61,62,5756,5757,20.0,False
61,62,5757,5758,20.0,False
61,62,5758,5759,20.0,False
61,62,5759,5760,20.0,False
61,62,5760,5761,20.0,False
61,62,5761,5762,20.0,False
61,62,5762,5763,20.0,False
61,62,5763,5764,20.0,False
61,62,5764,5765,20.0,False
61,62,5765,5766,20.0,False
61,62,5766,5767,20.0,False
61,62,5767,5768,20.0,False
61,62,5768,5769,20.0,False
61,62,5769,5770,20.0,False
61,62,5770,5771,20.0,False
61,62,5771,5772,20.0,False
61,62,5772,5773,20.0,False
61,62,5773,5774,20.0,False
61,62,5774,5775,20.0,False
61,62,5775,5776,20.0,False
61,62,5776,5777,20.0,False
61,62,5777,5778,20.0,False
61,62,5778,5779,20.0,False
61,62,5779,5780,20.0,False
61,62,5780,5781,20.0,False
61,62,5781,5782,20.0,False
61,62,5782,5783,20.0,False
61,62,5783,5784,20.0,False
61,62,5784,5785,20.0,False
61,62,5785,5786,20.0,False
61,62,5786,5787,20.0,False
61,62,5787,5788,20.0,False
61,62,5788,5789,20.0,False
61,62,5789,5790,20.0,False
61,62,5790,5791,20.0,False
61,62,5791,5792,20.0,False
61,62,5792,5793,20.0,False
61,62,5793,5794,20.0,False
61,62,5794,5795,20.0,False
61,62,5795,5796,20.0,False
61,62,5796,5797,20.0,False
61,62,5797,5798,20.0,False
61,62,5798,5799,20.0,False
61,62,5799,5800,20.0,False
61,62,5800,5801,20.0,False
61,62,5801,5802,20.0,False
61,62,5802,5803,20.0,False
61,62,5803,5804,20.0,False
61,62,5804,5805,20.0,False
61,62,5805,5806,20.0,False
61,62,5806,5807,20.0,False
61,62,5807,5808,20.0,False
61,62,5808,5809,20.0,False
61,62,5809,5810,20.0,False
61,62,5810,5811,20.0,False
61,62,5811,5812,20.0,False
61,62,5812,5813,20.0,False
61,62,5813,5814,20.0,False
61,62,5814,5815,20.0,False
61,62,5815,5816,20.0,False
61,62,5816,5817,20.0,False
61,62,5817,5818,20.0,False
61,62,5818,5819,20.0,False
61,62,5819,5820,20.0,False
61,62,5820,5821,20.0,False
61,62,5821,5822,20.0,False
61,62,5822,5823,20.0,False
61,62,5823,5824,20.0,False
61,62,5824,5825,20.0,False
61,62,5825,5826,20.0,False
61,62,5826,5827,20.0,False
61,62,5827,5828,20.0,False
61,62,5828,5829,20.0,False
61,62,5829,5830,20.0,False
61,62,5830,5831,20.0,False
61,62,5831,5832,20.0,False
61,62,5832,5833,20.0,False
61,62,5833,5834,20.0,False
61,62,5834,5835,20.0,False
61,62,5835,5836,20.0,False
61,62,5836,5837,20.0,False
61,62,5837,5838,20.0,False
61,71,13394,13395,20.0,False
61,127,13395,13396,20.0,False
61,71,13396,13397,20.0,False
61,73,14312,14313,20.0,False
61,73,14313,14314,20.0,False
61,73,14326,14327,20.0,False
61,73,14381,14382,20.0,False
61,73,14384,14385,20.0,False
61,73,14407,14408,20.0,False
61,73,14462,14463,20.0,False
61,73,14466,14467,20.0,False
61,68,17304,17305,20.0,False
61,68,17305,17306,20.0,False
61,68,17358,17359,20.0,False
61,68,17427,17428,20.0,False
61,68,17442,17443,20.0,False
61,68,17443,17444,20.0,False
61,68,17444,17445,20.0,False
61,68,17445,17446,20.0,False
61,68,17446,17447,20.0,False
61,68,17478,17479,20.0,False
61,68,17481,17482,20.0,False
61,68,17576,17577,20.0,False
61,68,17579,17580,20.0,False
61,68,17581,17582,20.0,False
61,68,17593,17594,20.0,False
61,68,17598,17599,20.0,False
61,68,17609,17610,20.0,False
61,68,17610,17611,20.0,False
61,68,17611,17612,20.0,False
61,68,17612,17613,20.0,False
61,68,17613,17614,20.0,False
61,68,17614,17615,20.0,False
61,68,17615,17616,20.0,False
61,68,17616,17617,20.0,False
61,68,17621,17622,20.0,False
61,62,18248,18249,20.0,False
61,62,18252,18253,20.0,False
61,62,18253,18254,20.0,False
61,62,18255,18256,20.0,False
61,62,18259,18260,20.0,False
61,62,18260,18261,20.0,False
61,118,18262,18263,20.0,False
61,118,18263,18264,20.0,False
61,172,19019,19020,20.0,False
61,178,31394,31395,20.0,False
61,62,34996,34997,20.0,False
61,62,35000,35001,20.0,False
61,141,35351,35352,20.0,False
62,70,44,45,20.0,False
62,70,45,46,20.0,False
62,70,46,47,20.0,False
62,70,51,52,20.0,False
62,70,52,53,20.0,False
62,70,53,54,20.0,False
62,70,54,55,20.0,False
62,70,55,56,20.0,False
62,70,56,57,20.0,False
62,70,57,58,20.0,False
62,70,59,60,20.0,False
62,70,60,61,20.0,False
62,70,61,62,20.0,False
62,70,62,63,20.0,False
62,70,63,64,20.0,False
62,70,64,65,20.0,False
62,70,65,66,20.0,False
62,70,66,67,20.0,False
62,70,67,68,20.0,False
62,70,68,69,20.0,False
62,70,69,70,20.0,False
62,70,71,72,20.0,False
62,70,72,73,20.0,False
62,70,73,74,20.0,False
62,70,74,75,20.0,False
62,70,75,76,20.0,False
62,70,76,77,20.0,False
62,70,77,78,20.0,False
62,70,79,80,20.0,False
62,70,80,81,20.0,False
62,70,85,86,20.0,False
62,70,86,87,20.0,False
62,70,87,88,20.0,False
62,70,90,91,20.0,False
62,70,93,94,20.0,False
62,70,94,95,20.0,False
62,70,96,97,20.0,False
62,70,97,98,20.0,False
62,70,98,99,20.0,False
62,70,99,100,20.0,False
62,70,100,101,20.0,False
62,70,101,102,20.0,False
62,70,132,133,20.0,False
62,70,152,153,20.0,False
62,70,168,169,20.0,False
62,70,199,200,20.0,False
62,70,237,238,20.0,False
62,70,240,241,20.0,False
62,70,244,245,20.0,False
62,70,246,247,20.0,False
62,70,247,248,20.0,False
62,70,253,254,20.0,False
62,70,324,325,20.0,False
62,70,325,326,20.0,False
62,70,326,327,20.0,False
62,70,327,328,20.0,False
62,70,331,332,20.0,False
62,70,332,333,20.0,False
62,70,335,336,20.0,False
62,70,336,337,20.0,False
62,70,337,338,20.0,False
62,70,338,339,20.0,False
62,70,339,340,20.0,False
62,70,378,379,20.0,False
62,70,380,381,20.0,False
62,70,384,385,20.0,False
62,70,385,386,20.0,False
62,70,392,393,20.0,False
62,70,393,394,20.0,False
62,70,399,400,20.0,False
62,70,400,401,20.0,False
62,70,401,402,20.0,False
62,108,408,409,20.0,False
62,108,409,410,20.0,False
62,65,440,441,20.0,False
62,73,441,442,20.0,False
62,70,546,547,20.0,False
62,70,547,548,20.0,False
62,70,548,549,20.0,False
62,70,676,677,20.0,False
62,70,1151,1152,20.0,False
62,70,1152,1153,20.0,False
62,70,1153,1154,20.0,False
62,70,1154,1155,20.0,False
62,70,1155,1156,20.0,False
62,70,1156,1157,20.0,False
62,171,1159,1160,20.0,False
62,168,1159,1160,20.0,False
62,70,1160,1161,20.0,False
62,74,1162,1163,20.0,False
62,70,4487,4488,20.0,False
62,70,4497,4498,20.0,False
62,70,4500,4501,20.0,False
62,70,4501,4502,20.0,False
62,70,4520,4521,20.0,False
62,70,4525,4526,20.0,False
62,70,4570,4571,20.0,False
62,70,4582,4583,20.0,False
62,70,4592,4593,20.0,False
62,70,4593,4594,20.0,False
62,70,4609,4610,20.0,False
62,70,4610,4611,20.0,False
62,70,4618,4619,20.0,False
62,70,4626,4627,20.0,False
62,70,4631,4632,20.0,False
62,70,4632,4633,20.0,False
62,70,4635,4636,20.0,False
62,70,4636,4637,20.0,False
62,70,4639,4640,20.0,False
62,70,4641,4642,20.0,False
62,70,4642,4643,20.0,False
62,70,4644,4645,20.0,False
62,70,4646,4647,20.0,False
62,70,4708,4709,20.0,False
62,70,4710,4711,20.0,False
62,70,4718,4719,20.0,False
62,70,4722,4723,20.0,False
62,70,4753,4754,20.0,False
62,70,4755,4756,20.0,False
62,70,4769,4770,20.0,False
62,73,9055,9056,20.0,False
62,73,9056,9057,20.0,False
62,74,12999,13000,20.0,False
62,74,13169,13170,20.0,False
62,71,13356,13357,20.0,False
62,127,13359,13360,20.0,False
62,119,13359,13360,20.0,False
62,127,13360,13361,20.0,False
62,119,13360,13361,20.0,False
62,127,13361,13362,20.0,False
62,127,13362,13363,20.0,False
62,127,13363,13364,20.0,False
62,127,13374,13375,20.0,False
62,146,13374,13375,20.0,False
62,70,13380,13381,20.0,False
62,73,13383,13384,20.0,False
62,70,13383,13384,20.0,False
62,70,13385,13386,20.0,False
62,70,13386,13387,20.0,False
62,74,13491,13492,20.0,False
62,119,13911,13912,20.0,False
62,119,13912,13913,20.0,False
62,143,13912,13913,20.0,False
62,70,13912,13913,20.0,False
62,119,13914,13915,20.0,False
62,119,13915,13916,20.0,False
62,119,13916,13917,20.0,False
62,119,13917,13918,20.0,False
62,143,13918,13919,20.0,False
62,119,13918,13919,20.0,False
62,119,13919,13920,20.0,False
62,119,13920,13921,20.0,False
62,119,13921,13922,20.0,False
62,119,13922,13923,20.0,False
62,119,13923,13924,20.0,False
62,119,13924,13925,20.0,False
62,119,13925,13926,20.0,False
62,119,13926,13927,20.0,False
62,70,13926,13927,20.0,False
62,74,13993,13994,20.0,False
62,74,13996,13997,20.0,False
62,74,13997,13998,20.0,False
62,73,14296,14297,20.0,False
62,73,14298,14299,20.0,False
62,73,14300,14301,20.0,False
62,73,14301,14302,20.0,False
62,73,14302,14303,20.0,False
62,73,14303,14304,20.0,False
62,73,14304,14305,20.0,False
62,73,14305,14306,20.0,False
62,74,14308,14309,20.0,False
62,74,14310,14311,20.0,False
